sample	genotype	reporter	txn_inh	m6A_inh	transl_inh	time	time_num	target	experiment	replicate	Ct	expression	is_outlier
C2_0h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	0h	0	mCherry	2024-07-12	rep3	18.5638818872662	2.58056723597419	FALSE
C2_0h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	0h	0	YTHDF2	2024-07-12	rep3	22.1667645376137	0.212421950410615	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	TDH1	2024-07-12	rep1	23.8930311560199	0.0641931723215022	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	GAPDH	2024-07-12	rep1	23.0164363740766	0.117860607427988	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	Neon2	2024-07-12	rep1	21.1591081583898	0.42721632388339	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	mCherry	2024-07-12	rep1	18.8742121370642	2.08191788670204	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	YTHDF2	2024-07-12	rep1	22.3904089024479	0.190345484371943	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	TDH1	2024-07-12	rep2	22.7228000640108	0.144464061798988	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	GAPDH	2024-07-12	rep2	22.9565567144965	0.122882067955408	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	Neon2	2024-07-12	rep2	20.4123660170051	0.720279846651781	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	mCherry	2024-07-12	rep2	18.2525473487479	3.20291916774762	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	YTHDF2	2024-07-12	rep2	21.5354970431179	0.338223741668693	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	TDH1	2024-07-12	rep3	22.2352543881125	0.202546005456814	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	GAPDH	2024-07-12	rep3	21.2819058249344	0.392589333999576	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	Neon2	2024-07-12	rep3	19.3635160330173	1.48747017952711	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	mCherry	2024-07-12	rep3	16.8217958545153	8.72469370479201	FALSE
C2_1h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	1h	1	YTHDF2	2024-07-12	rep3	21.5032566058094	0.33699010016747	FALSE
C2_2h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	2h	2	TDH1	2024-07-12	rep1	22.8408995704778	0.133135426802484	FALSE
C2_2h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	2h	2	GAPDH	2024-07-12	rep1	22.0394537265835	0.231988399005109	FALSE
C2_2h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	2h	2	Neon2	2024-07-12	rep1	20.7963752221393	0.54987056963244	FALSE
C2_2h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	2h	2	mCherry	2024-07-12	rep1	18.2428732782084	3.22423715037928	FALSE
C2_2h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	2h	2	YTHDF2	2024-07-12	rep1	22.0271873272268	0.233976849081061	FALSE
C2_2h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	2h	2	TDH1	2024-07-12	rep2	22.4582606145398	0.173577456833521	FALSE
C2_2h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	2h	2	GAPDH	2024-07-12	rep2	21.1405273984433	0.432616870630882	FALSE
C2_2h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	2h	2	Neon2	2024-07-12	rep2	20.0423311356507	0.928110729085614	FALSE
C2_2h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	2h	2	mCherry	2024-07-12	rep2	17.5258049143758	5.31782306216885	FALSE
C2_2h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	2h	2	YTHDF2	2024-07-12	rep2	21.8638037978278	0.262070865631024	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	TDH1	2024-07-12	rep1	23.0564825175505	0.114638037122625	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	GAPDH	2024-07-12	rep1	22.4830699018721	0.17058273576522	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	Neon2	2024-07-12	rep1	21.8246719319817	0.269260845504406	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	mCherry	2024-07-12	rep1	18.9458968267875	2.00254391256373	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	YTHDF2	2024-07-12	rep1	22.369235303882	0.184759665562243	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	TDH1	2024-07-12	rep2	22.2743522614487	0.19714130147331	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	GAPDH	2024-07-12	rep2	21.9691763753565	0.243843966940931	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	Neon2	2024-07-12	rep2	21.0191924965869	0.470537930164946	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	mCherry	2024-07-12	rep2	18.081920871142	3.6045714183077	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	YTHDF2	2024-07-12	rep2	22.0954520563206	0.22316567687984	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	TDH1	2024-07-12	rep3	22.9769448577473	0.121261513999631	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	GAPDH	2024-07-12	rep3	22.6725860845754	0.149669880533633	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	Neon2	2024-07-12	rep3	21.8422102262207	0.266835136824639	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	mCherry	2024-07-12	rep3	18.5827256420865	2.54794570353477	FALSE
C2_4h_ActD_STM_none_WT	WT	C2	ActD	STM	mock	4h	4	YTHDF2	2024-07-12	rep3	22.3649950072315	0.18563201533811	FALSE
C2_0h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	0h	0	TDH1	2024-07-12	rep1	24.8898575496311	0.032169573128585	FALSE
C2_0h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	0h	0	GAPDH	2024-07-12	rep1	23.8047771535415	0.0682435276258982	FALSE
C2_0h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	0h	0	Neon2	2024-07-12	rep1	20.6439951421912	0.610293197734285	FALSE
C2_0h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	0h	0	mCherry	2024-07-12	rep1	18.5619960787523	2.60388011111567	FALSE
C2_0h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	0h	0	YTHDF2	2024-07-12	rep1	23.5887265794048	0.0795450550168467	FALSE
C2_0h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	0h	0	TDH1	2024-07-12	rep2	22.539225379732	0.164069889925198	FALSE
C2_0h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	0h	0	GAPDH	2024-07-12	rep2	21.2486572440153	0.401454745910681	FALSE
C2_0h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	0h	0	Neon2	2024-07-12	rep2	19.0151626848486	1.91024864381077	FALSE
C2_0h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	0h	0	mCherry	2024-07-12	rep2	16.7566817095235	9.108935356779	FALSE
C2_0h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	0h	0	YTHDF2	2024-07-12	rep2	21.1437758434686	0.431723046642084	FALSE
C2_1h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	1h	1	TDH1	2024-07-12	rep1	22.1058112818917	0.221558292884574	FALSE
C2_1h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	1h	1	GAPDH	2024-07-12	rep1	21.5421512703755	0.32808200049495	FALSE
C2_1h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	1h	1	Neon2	2024-07-12	rep1	19.5826094181239	1.28020660593982	FALSE
C2_1h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	1h	1	mCherry	2024-07-12	rep1	17.0938482100225	7.14929094218056	FALSE
C2_1h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	1h	1	YTHDF2	2024-07-12	rep1	22.3243163651453	0.190474001089907	FALSE
C2_1h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	1h	1	TDH1	2024-07-12	rep2	22.0603082227261	0.228715076644078	FALSE
C2_1h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	1h	1	GAPDH	2024-07-12	rep2	21.8878300022286	0.257789240169988	FALSE
C2_1h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	1h	1	Neon2	2024-07-12	rep2	19.7440956912228	1.14292412521843	FALSE
C2_1h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	1h	1	mCherry	2024-07-12	rep2	17.2304197332347	6.50856011397836	FALSE
C2_1h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	1h	1	YTHDF2	2024-07-12	rep2	22.7630788159721	0.140902966367478	FALSE
C2_2h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	2h	2	TDH1	2024-07-12	rep1	22.193195852975	0.20853852020077	FALSE
C2_2h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	2h	2	GAPDH	2024-07-12	rep1	22.2556971658475	0.199695188669751	FALSE
C2_2h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	2h	2	Neon2	2024-07-12	rep1	20.1268591319601	0.873429549608305	FALSE
C2_2h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	2h	2	mCherry	2024-07-12	rep1	17.4623171116641	5.53821296582814	FALSE
C2_2h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	2h	2	YTHDF2	2024-07-12	rep1	23.1143244262849	0.110127792623582	FALSE
C2_2h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	2h	2	TDH1	2024-07-12	rep2	22.6092945125969	0.156288338492655	FALSE
C2_2h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	2h	2	GAPDH	2024-07-12	rep2	22.2731742449316	0.197293172764179	FALSE
C2_2h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	2h	2	Neon2	2024-07-12	rep2	20.0053911639906	0.951149971980137	FALSE
C2_2h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	2h	2	mCherry	2024-07-12	rep2	17.368836678092	5.9098591891799	FALSE
C2_2h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	2h	2	YTHDF2	2024-07-12	rep2	22.940578264752	0.124240395379261	FALSE
C2_4h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	4h	4	TDH1	2024-07-12	rep1	22.774323668426	0.139411391624749	FALSE
C2_4h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	4h	4	GAPDH	2024-07-12	rep1	23.6985656928739	0.0734577605632471	FALSE
C2_4h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	4h	4	Neon2	2024-07-12	rep1	22.1148914357537	0.220311251207042	FALSE
C2_4h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	4h	4	mCherry	2024-07-12	rep1	19.6507046693005	1.21494014929641	FALSE
C2_4h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	4h	4	YTHDF2	2024-07-12	rep1	24.4719023840071	0.0430532063088898	FALSE
C2_4h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	4h	4	TDH1	2024-07-12	rep2	22.1204600683785	0.21933320482141	FALSE
C2_4h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	4h	4	GAPDH	2024-07-12	rep2	22.862752964065	0.131304298160627	FALSE
C2_4h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	4h	4	Neon2	2024-07-12	rep2	21.5336126904377	0.329592117537014	FALSE
C2_4h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	4h	4	mCherry	2024-07-12	rep2	18.7158890133117	2.32456529815881	FALSE
C2_4h_ActD_mock_EM_WT	WT	C2	ActD	mock	EM	4h	4	YTHDF2	2024-07-12	rep2	23.9280851227346	0.0626513183597071	FALSE
C2_0h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	0h	0	TDH1	2024-07-12	rep1	23.0634387178347	0.114085660660692	FALSE
C2_0h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	0h	0	GAPDH	2024-07-12	rep1	22.4418869522887	0.175563450328954	FALSE
C2_0h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	0h	0	Neon2	2024-07-12	rep1	19.5072141208669	1.34197588751756	FALSE
C2_0h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	0h	0	mCherry	2024-07-12	rep1	17.2413532814689	6.45428629683376	FALSE
C2_0h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	0h	0	YTHDF2	2024-07-12	rep1	22.2663534613743	0.198236432717853	FALSE
C2_0h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	0h	0	TDH1	2024-07-12	rep2	22.1304045517366	0.217816420625453	FALSE
C2_0h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	0h	0	GAPDH	2024-07-12	rep2	21.1579381873492	0.427669023203269	FALSE
C2_0h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	0h	0	Neon2	2024-07-12	rep2	19.0347533163576	1.86562023728116	FALSE
C2_0h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	0h	0	mCherry	2024-07-12	rep2	16.8001367109587	8.7766355963346	FALSE
C2_0h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	0h	0	YTHDF2	2024-07-12	rep2	20.9174463034547	0.505234423116242	FALSE
C2_1h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	1h	1	TDH1	2024-07-12	rep1	22.863370153857	0.131059365531153	FALSE
C2_1h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	1h	1	GAPDH	2024-07-12	rep1	21.6097057391568	0.313139630239708	FALSE
C2_1h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	1h	1	Neon2	2024-07-12	rep1	20.0641095541229	0.912271346530297	FALSE
C2_1h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	1h	1	mCherry	2024-07-12	rep1	17.6699570592629	4.79567078643983	FALSE
C2_1h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	1h	1	YTHDF2	2024-07-12	rep1	21.4893338814472	0.339676823541087	FALSE
C2_1h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	1h	1	TDH1	2024-07-12	rep2	22.8389943124559	0.133322624462784	FALSE
C2_1h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	1h	1	GAPDH	2024-07-12	rep2	22.7227293685556	0.144564925963262	FALSE
C2_1h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	1h	1	Neon2	2024-07-12	rep2	21.5708763311497	0.321031341427735	FALSE
C2_1h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	1h	1	mCherry	2024-07-12	rep2	19.2178597487755	1.64039229792145	FALSE
C2_1h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	1h	1	YTHDF2	2024-07-12	rep2	22.1070829043472	0.221362974366112	FALSE
C2_2h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	2h	2	TDH1	2024-07-12	rep1	22.8359219422957	0.133585793324735	FALSE
C2_2h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	2h	2	GAPDH	2024-07-12	rep1	22.9821591154904	0.120692804209516	FALSE
C2_2h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	2h	2	Neon2	2024-07-12	rep1	21.418061940109	0.356974484688692	FALSE
C2_2h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	2h	2	mCherry	2024-07-12	rep1	19.1687517453746	1.69869398296089	FALSE
C2_2h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	2h	2	YTHDF2	2024-07-12	rep1	23.0737976355494	0.11330011934448	FALSE
C2_2h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	2h	2	TDH1	2024-07-12	rep2	22.957829215143	0.122752594417675	FALSE
C2_2h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	2h	2	GAPDH	2024-07-12	rep2	22.7624119943343	0.140610584454313	FALSE
C2_2h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	2h	2	Neon2	2024-07-12	rep2	21.263121318048	0.39737516164758	FALSE
C2_2h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	2h	2	mCherry	2024-07-12	rep2	19.2786222567297	1.57455057413753	FALSE
C2_2h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	2h	2	YTHDF2	2024-07-12	rep2	23.402640279989	0.0921195848281558	FALSE
C2_4h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	4h	4	TDH1	2024-07-12	rep1	23.4415545735246	0.0877786577510586	FALSE
C2_4h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	4h	4	GAPDH	2024-07-12	rep1	23.3754767162245	0.0919483260480345	FALSE
C2_4h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	4h	4	Neon2	2024-07-12	rep1	22.6897659163195	0.147861822820278	FALSE
C2_4h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	4h	4	mCherry	2024-07-12	rep1	20.327859215306	0.759854163550767	FALSE
C2_4h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	4h	4	YTHDF2	2024-07-12	rep1	24.3655114707018	0.0462654666221338	FALSE
C2_4h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	4h	4	TDH1	2024-07-12	rep2	23.0633254219035	0.114094140136429	FALSE
C2_4h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	4h	4	GAPDH	2024-07-12	rep2	23.3504117130757	0.0935351056394522	FALSE
C2_4h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	4h	4	Neon2	2024-07-12	rep2	22.264506060065	0.198690511050578	FALSE
C2_4h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	4h	4	mCherry	2024-07-12	rep2	20.3204151942562	0.765176314338343	FALSE
C2_4h_ActD_STM_EM_WT	WT	C2	ActD	STM	EM	4h	4	YTHDF2	2024-07-12	rep2	23.9916655652526	0.0599738425304081	FALSE
C2_4h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	4h	4	TDH1	2024-07-12	rep1	23.3563262015514	0.0987562405372627	FALSE
C2_4h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	4h	4	GAPDH	2024-07-12	rep1	23.0526857450251	0.114960228141794	FALSE
C2_4h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	4h	4	Neon2	2024-07-12	rep1	21.1431628056958	0.431791212810708	FALSE
C2_4h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	4h	4	mCherry	2024-07-12	rep1	18.2208292326241	3.29090669764215	FALSE
C2_4h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	4h	4	YTHDF2	2024-07-12	rep1	24.1202635908914	0.0548430438838784	FALSE
C2_4h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	4h	4	TDH1	2024-07-12	rep2	24.0752089736002	0.0565812031346467	FALSE
C2_4h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	4h	4	GAPDH	2024-07-12	rep2	23.4503781814214	0.0872464571203385	FALSE
C2_4h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	4h	4	Neon2	2024-07-12	rep2	23.1994781801391	0.103941573004439	FALSE
C2_4h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	4h	4	mCherry	2024-07-12	rep2	20.3789226713544	0.733390890249561	FALSE
C2_4h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	4h	4	YTHDF2	2024-07-12	rep2	24.9856419278106	0.030108244724246	FALSE
C2_4h_ActD_STM_CHX_WT	WT	C2	ActD	STM	CHX	4h	4	TDH1	2024-07-12	rep1	23.8500081954171	0.0661445969980477	FALSE
C2_4h_ActD_STM_CHX_WT	WT	C2	ActD	STM	CHX	4h	4	GAPDH	2024-07-12	rep1	23.7530015540396	0.0707428324942463	FALSE
C2_4h_ActD_STM_CHX_WT	WT	C2	ActD	STM	CHX	4h	4	Neon2	2024-07-12	rep1	22.6622549184454	0.153274176981252	FALSE
C2_4h_ActD_STM_CHX_WT	WT	C2	ActD	STM	CHX	4h	4	mCherry	2024-07-12	rep1	19.907345554217	1.01742572968802	FALSE
C2_4h_ActD_STM_CHX_WT	WT	C2	ActD	STM	CHX	4h	4	YTHDF2	2024-07-12	rep1	23.7269747198428	0.0720321813493316	FALSE
C2_4h_ActD_STM_CHX_WT	WT	C2	ActD	STM	CHX	4h	4	TDH1	2024-07-12	rep2	22.750232257464	0.141790260685035	FALSE
C2_4h_ActD_STM_CHX_WT	WT	C2	ActD	STM	CHX	4h	4	GAPDH	2024-07-12	rep2	22.6178333682339	0.155375020719758	FALSE
C2_4h_ActD_STM_CHX_WT	WT	C2	ActD	STM	CHX	4h	4	Neon2	2024-07-12	rep2	21.1500540294958	0.429738564539328	FALSE
C2_4h_ActD_STM_CHX_WT	WT	C2	ActD	STM	CHX	4h	4	mCherry	2024-07-12	rep2	18.4447138602803	2.80514236819214	FALSE
C2_4h_ActD_STM_CHX_WT	WT	C2	ActD	STM	CHX	4h	4	YTHDF2	2024-07-12	rep2	23.0454458855607	0.115533799259631	FALSE
C2_0h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	0h	0	TDH1	2024-07-12	rep1	24.8966708216687	0.032015277313183	FALSE
C2_0h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	0h	0	GAPDH	2024-07-12	rep1	24.0549987959028	0.0573769581878636	FALSE
C2_0h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	0h	0	Neon2	2024-07-12	rep1	20.9662087374381	0.48813761811071	FALSE
C2_0h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	0h	0	mCherry	2024-07-12	rep1	18.6629282891719	2.41452627055503	FALSE
C2_0h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	0h	0	YTHDF2	2024-07-12	rep1	23.7174827457246	0.0725010264014312	FALSE
C2_0h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	0h	0	TDH1	2024-07-12	rep2	25.4561308336599	0.0217240626363278	FALSE
C2_0h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	0h	0	GAPDH	2024-07-12	rep2	24.3117462507229	0.0480214458097852	FALSE
C2_0h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	0h	0	Neon2	2024-07-12	rep2	21.297148854395	0.393972692027107	FALSE
C2_0h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	0h	0	mCherry	2024-07-12	rep2	18.9498052381092	1.97530311824365	FALSE
C2_0h_ActD_mock_CHX_WT	WT	C2	ActD	mock	CHX	0h	0	YTHDF2	2024-07-12	rep2	24.6332216963768	0.0384324159724353	FALSE
C1_0h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	0h	0	TDH1	2024-07-12	rep1	23.5351938116125	0.0822666613535554	FALSE
C1_0h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	0h	0	GAPDH	2024-07-12	rep1	23.0988724163962	0.111368503417623	FALSE
C1_0h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	0h	0	Neon2	2024-07-12	rep1	20.6725102288972	0.59835819040167	FALSE
C1_0h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	0h	0	mCherry	2024-07-12	rep1	18.5951388071046	2.52619382346729	FALSE
C1_0h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	0h	0	YTHDF2	2024-07-12	rep1	23.4726082553025	0.0859881760072816	FALSE
C1_1h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	1h	1	TDH1	2024-07-12	rep2	23.6712227263109	0.0748669060640415	FALSE
C1_1h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	1h	1	GAPDH	2024-07-12	rep2	23.0569094780448	0.114608655280527	FALSE
C1_1h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	1h	1	Neon2	2024-07-12	rep2	20.5422904196475	0.655341029988498	FALSE
C1_1h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	1h	1	mCherry	2024-07-12	rep2	18.2228464830873	3.26871499291488	FALSE
C1_1h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	1h	1	YTHDF2	2024-07-12	rep2	23.5620533522309	0.0808588213919559	FALSE
C1_2h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	2h	2	TDH1	2024-07-12	rep1	24.1364456117758	0.0542281838976998	FALSE
C1_2h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	2h	2	GAPDH	2024-07-12	rep1	23.8233654609057	0.0673724145711127	FALSE
C1_2h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	2h	2	Neon2	2024-07-12	rep1	21.2161117049221	0.410661788631315	FALSE
C1_2h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	2h	2	mCherry	2024-07-12	rep1	18.7506624652161	2.2671936530342	FALSE
C1_2h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	2h	2	YTHDF2	2024-07-12	rep1	24.5731143090857	0.0400802096504906	FALSE
C1_4h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	4h	4	TDH1	2024-07-12	rep2	23.979799424374	0.0604460910266844	FALSE
C1_4h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	4h	4	GAPDH	2024-07-12	rep2	24.0504695482769	0.0575555716582883	FALSE
C1_4h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	4h	4	Neon2	2024-07-12	rep2	22.6013588919532	0.157217891403769	FALSE
C1_4h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	4h	4	mCherry	2024-07-12	rep2	19.1392532993144	1.73306682247302	FALSE
C1_4h_ActD_mock_none_WT	WT	C1	ActD	mock	mock	4h	4	YTHDF2	2024-07-12	rep2	24.7220225733886	0.0361404700718934	FALSE
C1_0h_ActD_STM_none_WT	WT	C1	ActD	STM	mock	0h	0	TDH1	2024-07-12	rep1	23.7878358979482	0.0690477571443874	FALSE
C1_0h_ActD_STM_none_WT	WT	C1	ActD	STM	mock	0h	0	GAPDH	2024-07-12	rep1	23.3420780047882	0.0940760761672955	FALSE
C1_0h_ActD_STM_none_WT	WT	C1	ActD	STM	mock	0h	0	Neon2	2024-07-12	rep1	20.5249338663363	0.665136534508699	FALSE
C1_0h_ActD_STM_none_WT	WT	C1	ActD	STM	mock	0h	0	mCherry	2024-07-12	rep1	18.6063363560445	2.5238309194115	FALSE
C1_0h_ActD_STM_none_WT	WT	C1	ActD	STM	mock	0h	0	YTHDF2	2024-07-12	rep1	22.4100048333675	0.180286236937035	FALSE
C1_1h_ActD_STM_none_WT	WT	C1	ActD	STM	mock	1h	1	TDH1	2024-07-12	rep1	24.3893498046248	0.0455628195050882	FALSE
C1_1h_ActD_STM_none_WT	WT	C1	ActD	STM	mock	1h	1	GAPDH	2024-07-12	rep1	23.7619905776626	0.0703770826193269	FALSE
